case_id,query_id,standard_id,candidate_title,case_type,expected_action,record_type,validation_status
HC-V03-000107,SYN-REQ-00054,MSV1-91595C735ADEC1F7,Nigella sativa L Seed for use in Traditional Medicine - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000108,SYN-REQ-00054,MSV1-5E96F7B49A866542,Puga (Areca catechu L.) Seed for use in Traditional Medicine - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000109,SYN-REQ-00055,MSV1-3748ABEE179A069F,EQUIPMENT FOR HARVESTING AND CONSERVATION ROUND BALERS PART 1 TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000110,SYN-REQ-00055,MSV1-BC06084CD3F9799A,Medical Electrical Equipment Part 2 Particular Requirements for Basic Safety and Essential Performance Section 74 Respiratory Humidifying Equipment,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000111,SYN-REQ-00056,MSV1-D58636B0F249EF5F,Cybersecurity - IoT Security and Privacy - Device Baseline Requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000112,SYN-REQ-00056,MSV1-AFA1A572707EF0ED,Cybersecurity IoT security and privacy Guidelines for IoT-domotics,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000113,SYN-REQ-00057,MSV1-C9FA447378271B49,Agricultural Grain Driers — Determination of Drying Performance : Part 1 General,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000114,SYN-REQ-00057,MSV1-26742900353F9ADB,Agricultural Grain Driers — Determination of Drying Performance : Part 2 Additional Procedures and Crop-Specific Requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000115,SYN-REQ-00058,MSV1-47E6442A1C74B0C2,INSTALLATION MAINTENANCE AND OBSERVATION OF DEFORMATION MEASURING DEVICES IN CONCRETE AND MASONRY DAMS GUIDELINES PART 2 VIBRATING WIRE TYPE JOINTMETER,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000116,SYN-REQ-00058,MSV1-65B57E1159174C48,CODE OF PRACTICE FOR THE SELECTION INSTALLATION AND MAINTENANCE OF WIRE ROPES Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000117,SYN-REQ-00059,MSV1-4D531161A2CAE000,Specification for Agricultural Tillage Discs : Part 2 Flat Type (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000118,SYN-REQ-00059,MSV1-F3800880247BB41D,Specification for Agricultural Tillage Discs : Part 1 Concave Type (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000119,SYN-REQ-00060,MSV1-129872BA36D7B756,Specification for electronic equipment/systems for use in coal and metalliferrousmines: Part 10 requirements for monitoring systems: Sec 1 production monitoring systems,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000120,SYN-REQ-00060,MSV1-3BA5F7D9DC1A664A,Specification for electronic equipment/systems for use in coal - and metalliferrousmines: Part 21 requirements for mine environmental telemonitoring systems,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000121,SYN-REQ-00061,MSV1-28D7BF967D02F302,Aeronautical and Astronautical - Glossary of Terms Part 2 Motion of Aircraft ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000122,SYN-REQ-00061,MSV1-CC8EC9138A3B329E,Aeronautical and Astronautical - Glossary of Terms Part 7 Air Traffic and Ground Services ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000123,SYN-REQ-00062,MSV1-93E0C4F2CDCF8276,Earth - Moving machinery - Loader and front loading excavator buckets - Volumetric ratings (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000124,SYN-REQ-00062,MSV1-DCC325840C9B6E8B,Earth moving machinery - Hydraulic excavators - Laboratory tests and performance requirements for operator protective guards,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000125,SYN-REQ-00063,MSV1-32775E6D176E9B52,Piston - Operated volumetric apparatus: Part 2 piston pipettes,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000126,SYN-REQ-00063,MSV1-EAAEBE82D40D7A95,Piston-Operated Volumetric Apparatus Part 7 Alternative measurement procedures for the determination of volume (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000127,SYN-REQ-00064,MSV1-3EE6E6CEFBBBAA43,SODIUM CARBONATE ANHYDROUS SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000128,SYN-REQ-00064,MSV1-171612D167B67AB4,SPECIFICATION FOR SODIUM TRIPOLYPHOSPHATE ANHYDROUS TECHNICAL (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000129,SYN-REQ-00065,MSV1-C28B849A19335353,Specification for rot-proofed cotton tapes for aerospace purposes (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000130,SYN-REQ-00065,MSV1-28E3E22CDA8C2D9C,Textiles – Cotton reinforcing tapes for aerospace purposes – Specification (third revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000131,SYN-REQ-00066,MSV1-F8585B27B64E0DB6,Dissolved Acetylene (Gas) — Specification (Fourth Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000132,SYN-REQ-00066,MSV1-39568E681DA4207C,Fusible plug for dissolved acetylene gas cylinder - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000133,SYN-REQ-00067,MSV1-1D5C8ACDBD469023,Textiles - Braided Nylon Cords for Aerospace Purposes - Specification third revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000134,SYN-REQ-00067,MSV1-5E9437B97D00FB22,Textiles — Braided Cotton Cord for Aerospace Purposes — Specification (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000135,SYN-REQ-00068,MSV1-EBF0E53E3B7C8421,Specification for potassium nitrate for explosive and pyrotechnic compositions (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000136,SYN-REQ-00068,MSV1-021CD12C2F63D49C,Specification for potassium chlorate for explosive and pyrotechnic industry (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000137,SYN-REQ-00069,MSV1-42DCA7A6D8B584DD,Radio Frequency and Coaxial Cable Assemblies Part 4 Sectional Specification for Semi-Rigid Coaxial Cable Assemblies (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000138,SYN-REQ-00069,MSV1-2512F97FFB7A90E2,Radio Frequency and Coaxial Cable Assemblies Part 2 Flexible Coaxial Cable Assemblies Section 1 Sectional specification ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000139,SYN-REQ-00070,MSV1-37202524021751A9,Accuracy trueness and precision of measurement methods and results -- Part 4: Basic method for the determination of the trueness of a standard measurement method (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000140,SYN-REQ-00070,MSV1-E935DC537CF01E34,Accuracy (Trueness And Precision) of measurement methods and results: Part 5 alternative methods for the determination of the precision of a standard measurement method,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000141,SYN-REQ-00071,MSV1-19E90945D0B67938,Switches for Household and Similar Fixed Electrical Installations Part 2 Particular Requirements Section 2 Electromagnetic remote-control switches RCS (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000142,SYN-REQ-00071,MSV1-77C37A240892FBD0,TIME-DELAY SWITCHES TDS FOR HOUSEHOLD AND SIMILAR FIXED ELECTRICAL INSTALLATIONS - PARTICULAR REQUIREMENTS,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000143,SYN-REQ-00072,MSV1-F121E152DF098C26,Oxygen Compressed Gas and Liquid-Specification (Fifth Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000144,SYN-REQ-00072,MSV1-81C6266198DC869C,Nitrogen Compressed Gas and Liquid-Specification Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000145,SYN-REQ-00073,MSV1-4457FE82AC4343B7,Forestry Tools - Wooden Filing Vice - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000146,SYN-REQ-00073,MSV1-A3B44744D1E75C95,Forestry Tools - Wooden Jointer For Bow Saw Blade - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000147,SYN-REQ-00074,MSV1-EFE1C0A28FBC9938,Specification for caulking mallets,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000148,SYN-REQ-00074,MSV1-67E7329D40C4D62C,Specification for rubber mallets,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000149,SYN-REQ-00075,MSV1-2D4B60BEC1156243,"Solid biofuels - Determination of total content of carbon, hydrogen and nitrogen",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000150,SYN-REQ-00075,MSV1-D109AB09EE9B13E5,Solid mineral fuels - Determination of carbon and hydrogen - Liebig method,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000151,SYN-REQ-00076,MSV1-C3E775C5D3C0B676,"Specification for linseed oil, raw and refined (Second Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000152,SYN-REQ-00076,MSV1-F9937A7550868B2B,"LINSEED / FLAXSEED OIL, RAW AND REFINED — SPECIFICATION",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000153,SYN-REQ-00077,MSV1-BD68203A8B808BEF,Thermoplastics Hoses (Textile Reinforced) for Compressed Air — Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000154,SYN-REQ-00077,MSV1-52D3A0E2D06B0548,RUBBER HOSES TEXTILE-REINFORCED FOR COMPRESSED AIR SPECIFICATION ( Sixth Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000155,SYN-REQ-00078,MSV1-711F12AA4D3185FF,"General requirements for steel drop, upset and press forgings",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000156,SYN-REQ-00078,MSV1-99F4EDDAA09747D8,Graphic technology Post-press General requirements for transfer handling and storage,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000157,SYN-REQ-00079,MSV1-05217E36FAA07E48,Face milling cutters with indexable inserts -- Dimensions,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000158,SYN-REQ-00079,MSV1-00F7795924711DA1,Side and face milling (Slotting) cutters with indexable inserts -- Dimensions (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000159,SYN-REQ-00080,MSV1-4FA6BEE58C0361E0,Specification for burner pliers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000160,SYN-REQ-00080,MSV1-4FF4D06810F2999B,Specification for glass pliers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000161,SYN-REQ-00081,MSV1-524F1288BA847AC5,Code of practice for protection of iron and steel structures from atmospheric corrosion,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000162,SYN-REQ-00081,MSV1-744E02484026A2EE,Code of practice for corrosion protection of light gauge steel sections used in building,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000163,SYN-REQ-00082,MSV1-F2B8C81D9651D8C4,Identification cards Physical characteristics,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000164,SYN-REQ-00082,MSV1-0C3B87E5036E5A22,Cards and security devices for personal identification Contactless vicinity objects Part 1: Physical characteristics,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000165,SYN-REQ-00083,MSV1-A389E4FE9C403BC5,Method for emission spectrometric analysis of austenitic and ferritic stainless steels point to plane technique (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000166,SYN-REQ-00083,MSV1-C1F1373B57BB955D,Method for emission spectrometric analysis of plain carbon and low alloy steels point to plane technique (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000167,SYN-REQ-00084,MSV1-68B6BF273A128C63,Code of practice for handling and storage of bagged fertilizers (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000168,SYN-REQ-00084,MSV1-754DE9975DF57692,"Handling, Processing, Quality Evaluation and Storage of Poultry - Code of Practice ( First Revision )",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000169,SYN-REQ-00085,MSV1-CD09D93D7606649D,Code of practice for fire safety of industrial buildings: Cotton textile mills (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000170,SYN-REQ-00085,MSV1-0AECE0E993CEA7A8,Code of Practice for Fire Safety of Industrial Buildings - Saw Mills and Wood Works (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000171,SYN-REQ-00086,MSV1-7DA6B9E56FAE2646,Methods of measurement of radar and oscilloscope cathode - Ray tubes (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000172,SYN-REQ-00086,MSV1-EFA4D501C765814C,Requirements for general purpose cathode - Ray oscilloscope,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000173,SYN-REQ-00087,MSV1-963CBAE1082EA5A5,Cotton Seed Delinting Machinery — HCL Gas Generation Unit — Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000174,SYN-REQ-00087,MSV1-4AF84E5284FD5FCA,Cotton Seed Delinting Machinery — Surge Bin Machine — Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000175,SYN-REQ-00088,MSV1-E1F727A5B35B6642,Tin or tin - Lead coated copper wire - Specificaiton (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000176,SYN-REQ-00088,MSV1-9AC60F371BD8BD41,Copper wire rods for electrical applications — Specification ( First Revision ) Amendment - 1,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000177,SYN-REQ-00089,MSV1-086E9EC74539323E,Methods of Tests for Animal Feeds and Feeding Stuffs Part 3 Microbiological Methods ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000178,SYN-REQ-00089,MSV1-0BA596F8007DA5FA,Methods of tests for animal feeds and feeding stuffs: Part 2 minerals and trace elements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000179,SYN-REQ-00090,MSV1-EAE3AFA1E85EB80E,Specification for wirebound wooden boxes,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000180,SYN-REQ-00090,MSV1-41681B5DC7B59B3F,Specification for non - Returnable wooden boxes for horticulture produce,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000181,SYN-REQ-00091,MSV1-EE90A0D9E44D291B,Interpreting services Legal interpreting Requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000182,SYN-REQ-00091,MSV1-EFF32CC5E3DF969F,INTERPRETING SERVICES - GENERAL REQUIREMENTS AND RECOMMENDATIONS,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000183,SYN-REQ-00092,MSV1-4E1A7DF4F35380DE,Textiles - Light Weight Jute Sacking Bags for Packing 50 kg Pulses and Soyabean - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000184,SYN-REQ-00092,MSV1-890C4837BAB6AB42,Textiles - Light weight jute sacking bags for packing 50 kg foodgrains - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000185,SYN-REQ-00093,MSV1-2AE55817A86B4181,Ophthalmic Optics Spectacle Lenses Fundamental Requirements for Uncut Finished Lenses,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000186,SYN-REQ-00093,MSV1-732DCAA73D7EA204,Ophthalmic optics Uncut finished spectacle lenses Part 2: Specifications for power-variation lenses,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000187,SYN-REQ-00094,MSV1-DD923D9519598E49,"Acetamiprid, SP - Specification",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000188,SYN-REQ-00094,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000189,SYN-REQ-00095,MSV1-0C870B59777C045A,Internal Combustion Engines - Piston Rings - Oil Control Rings,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000190,SYN-REQ-00095,MSV1-090315B37F3883FE,INTERNAL COMBUSTION ENGINES — PISTON RINGS — EXPANDER RAIL OIL-CONTROL RINGS,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000191,SYN-REQ-00096,MSV1-EEEA61349762B9AD,INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000192,SYN-REQ-00096,MSV1-E32CBB1B629D67D3,SPECIFICATION FOR CUTTING OIL SOLUBLE CLEAR First Revision of IS 9611,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000193,SYN-REQ-00097,MSV1-50C6E265D848766B,Glossary of terms relating to alcohol (ethyl) industry and trade,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000194,SYN-REQ-00097,MSV1-BAEF6B55EC268A38,Inks and Allied Industry — Glossary of Terms,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000195,SYN-REQ-00098,MSV1-12BC3D2795CA27CD,Implants for Surgery - Metallic Materials Part 3 Wrought Titanium 6-Aluminium 4-Vanadium Alloy Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000196,SYN-REQ-00098,MSV1-F3B06E116167C3C9,Implants for surgery - Metallic materials Part 11 Wrought Titanium 6-Aluminium 7-Niobium alloy,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000197,SYN-REQ-00099,MSV1-3D86FC786687F45C,Ophthalmic optics Uncut finished spectacle lenses Part 1 Specifications for single-vision and Multifocal Lenses (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000198,SYN-REQ-00099,MSV1-927ED4A0C825C0A6,Optics and optical instruments Test lenses for calibration of focimeters Part 1: Reference lenses for focimeters used for measuring spectacle lenses,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000199,SYN-REQ-00100,MSV1-85EDF01ED8FA2FFB,RUBBER SEALS JOINT RINGS FOR WATER SUPPLY DRAINAGE AND SEWERAGE PIPELINES SPECIFICATION FOR MATERIALS ( Third Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000200,SYN-REQ-00100,MSV1-C47EE2F28663D0BE,Asbestos - Cement pipes and fitkIngs for sewerage and drainage - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000201,SYN-REQ-00101,MSV1-318E7EA7018451CF,Identification cards Identification of issuers Part 1: Numbering system,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000202,SYN-REQ-00101,MSV1-4E0D874E40DE9C09,Identification cards Identification of issuers Part 2: Application and registration procedures,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000203,SYN-REQ-00102,MSV1-CEC6CD8705FFE9BB,DOMESTIC GAS STOVE AND BUILT IN HOB FOR USE WITH LPG SPECIFICATION (Sixth Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000204,SYN-REQ-00102,MSV1-4802C5D38C00770C,DOMESTIC GRILLERS FOR USE WITH LIQUEFIED PETROLEUM GASES SPECIFICATION First Revision of IS 11480,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000205,SYN-REQ-00103,MSV1-1C3EEAAF6AF39E6D,General requirements for riders for buckets used in shaft sinking opeiRations in mines,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000206,SYN-REQ-00103,MSV1-13A37DEFFC4A8D4A,Specification and Safety Requirements for Diesel Locomotives used in Mines,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000207,SYN-REQ-00104,MSV1-15291AB8EA5673CA,Guidelines for the Management of Assets of Water Supply and Wastewater Systems Part 3 Wastewater Collection Networks,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000208,SYN-REQ-00104,MSV1-D8D38092DC839F77,Quartz crystal units for frequency control and selection Part 2: Guide to the use of quartz crystal units for frequency control and selection,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000209,SYN-REQ-00105,MSV1-166619FDC5DA4526,Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000210,SYN-REQ-00105,MSV1-5DB73996277B117C,Anaesthetic and respiratory equipment - Conical connectors: Part 2 screw - Threaded weight - Bearing connectors,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000211,SYN-REQ-00106,MSV1-011A068CE3BBCED7,Wheat Bran as Livestock Feed Ingredient - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000212,SYN-REQ-00106,MSV1-4BC104BC021BDE99,Specification for parboiled rice bran as livestock feed ingredient,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000213,SYN-REQ-00107,MSV1-65BC0135BA0DC029,Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 1 requirements for cold curing finishing varnishes (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
