tender_id,title,description,target_standard_id,record_type,synthetic_flag,validation_status
SYN-T-00093,Supply of Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,Need applicable Indian Standard for Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,MSV1-A2FB31A5B98B8AA1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00094,"Supply of Acetamiprid, SP - Specification","Need applicable Indian Standard for Acetamiprid, SP - Specification",MSV1-DD923D9519598E49,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00095,Supply of Internal Combustion Engines - Piston Rings - Oil Control Rings,Need applicable Indian Standard for Internal Combustion Engines - Piston Rings - Oil Control Rings,MSV1-0C870B59777C045A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00096,Supply of INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,Need applicable Indian Standard for INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,MSV1-EEEA61349762B9AD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00097,Supply of Glossary of terms relating to alcohol (ethyl) industry and trade,Need applicable Indian Standard for Glossary of terms relating to alcohol (ethyl) industry and trade,MSV1-50C6E265D848766B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00098,Supply of Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,Need applicable Indian Standard for Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,MSV1-E21CD74B38CBABAD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00099,Supply of Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,Need applicable Indian Standard for Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,MSV1-3B294176B4915696,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00100,"Supply of Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)","Need applicable Indian Standard for Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",MSV1-7ECD94DD25A51E39,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00101,Supply of Identification cards Identification of issuers Part 1: Numbering system,Need applicable Indian Standard for Identification cards Identification of issuers Part 1: Numbering system,MSV1-318E7EA7018451CF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00102,Supply of DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),Need applicable Indian Standard for DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),MSV1-CCD754723D09D544,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00103,Supply of General requirements for riders for buckets used in shaft sinking opeiRations in mines,Need applicable Indian Standard for General requirements for riders for buckets used in shaft sinking opeiRations in mines,MSV1-1C3EEAAF6AF39E6D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00104,Supply of Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,Need applicable Indian Standard for Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,MSV1-C9DD6A75C3062D38,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00105,Supply of Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),Need applicable Indian Standard for Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),MSV1-166619FDC5DA4526,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00106,Supply of Wheat Bran as Livestock Feed Ingredient - Specification,Need applicable Indian Standard for Wheat Bran as Livestock Feed Ingredient - Specification,MSV1-011A068CE3BBCED7,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00107,Supply of Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),Need applicable Indian Standard for Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),MSV1-45B3F0361AD3AF40,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00108,Supply of Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),Need applicable Indian Standard for Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),MSV1-F6E9FC24023398EE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00109,Supply of Graphical symbols for diagrams: Part 10 Fluid power converters,Need applicable Indian Standard for Graphical symbols for diagrams: Part 10 Fluid power converters,MSV1-BFF73C2C4B8446B1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00110,Supply of Community Seed Bank Management System - Requirements,Need applicable Indian Standard for Community Seed Bank Management System - Requirements,MSV1-05CE13DB7516C49E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00111,Supply of Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,Need applicable Indian Standard for Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,MSV1-E3F27BF3AB424BD3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00112,Supply of Medical textiles – Pressure garment – Specification,Need applicable Indian Standard for Medical textiles – Pressure garment – Specification,MSV1-2DB6D68C46BE451A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00113,Supply of Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),Need applicable Indian Standard for Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),MSV1-78861F572B04BCFD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00114,"Supply of Pesticides - 2, 4 - D sodium salt, technical - Specification","Need applicable Indian Standard for Pesticides - 2, 4 - D sodium salt, technical - Specification",MSV1-00D1B38261ADBE8C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00115,Supply of Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,Need applicable Indian Standard for Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,MSV1-7A836AB90053984A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00116,"Supply of Specification for forceps, wire cutting, compound action, orthopaedic","Need applicable Indian Standard for Specification for forceps, wire cutting, compound action, orthopaedic",MSV1-571ED5DC6E9B59A4,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00117,Supply of Additional lubricants for male natural rubber latex condoms — Effect on condom strength,Need applicable Indian Standard for Additional lubricants for male natural rubber latex condoms — Effect on condom strength,MSV1-7A816F6A3CF2C78B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00118,Supply of Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),Need applicable Indian Standard for Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),MSV1-990FB15EF33D73C4,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00119,Supply of Specification for wood wool building slabs,Need applicable Indian Standard for Specification for wood wool building slabs,MSV1-8A8970820579FF63,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00120,Supply of Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,Need applicable Indian Standard for Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,MSV1-2D3946C3BA478F74,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00121,Supply of Slickers for Leather Industry - Specification,Need applicable Indian Standard for Slickers for Leather Industry - Specification,MSV1-22ABD8979FE8BB21,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00122,"Supply of Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)","Need applicable Indian Standard for Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",MSV1-ACAFD2F4BC5DB334,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00123,Supply of O - Anisidine - Specification (First Revision),Need applicable Indian Standard for O - Anisidine - Specification (First Revision),MSV1-7F678E2CAFCA8767,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00124,Supply of Specification for Poultry Feeders (First Revision),Need applicable Indian Standard for Specification for Poultry Feeders (First Revision),MSV1-0B1492EBEA70F1E9,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00125,Supply of Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),Need applicable Indian Standard for Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),MSV1-488AA7EF52CD5E20,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00126,Supply of Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,Need applicable Indian Standard for Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,MSV1-681C2C006AFD4B65,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00127,Supply of Specification for t - Nuts (First Revision),Need applicable Indian Standard for Specification for t - Nuts (First Revision),MSV1-2F8184469596EB61,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00128,Supply of Ballistic Shields - Specification,Need applicable Indian Standard for Ballistic Shields - Specification,MSV1-14D550FC60C380AF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00129,Supply of Sodium Hypochlorite - Code of Safety,Need applicable Indian Standard for Sodium Hypochlorite - Code of Safety,MSV1-00A622357E8D0754,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00130,Supply of Recommendations for safety and health requirements relating to occupational exposure to asbestos,Need applicable Indian Standard for Recommendations for safety and health requirements relating to occupational exposure to asbestos,MSV1-5257997D7C6EE0D3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00131,"Supply of Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )","Need applicable Indian Standard for Reciprocating Internal Combustion Engine Driven Alternating Current Generating Sets Part 1 Application, Ratings and Performance ( First Revision )",MSV1-7559A5735A571F98,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00132,Supply of Glossary of terms relating to pozzolana (First Revision),Need applicable Indian Standard for Glossary of terms relating to pozzolana (First Revision),MSV1-1B003F43ABD9161C,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00133,Supply of Methods of Static Tests of Timbers in Structural Sizes,Need applicable Indian Standard for Methods of Static Tests of Timbers in Structural Sizes,MSV1-2EEEBC8BFCD5300B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00134,Supply of Specification for steel bins for domestic storage: Part 1 gharelu kothl,Need applicable Indian Standard for Specification for steel bins for domestic storage: Part 1 gharelu kothl,MSV1-04B38E26112BBD84,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00135,Supply of Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),Need applicable Indian Standard for Winding wires for submersible motors - Specification: Part 1 conductor data (First Revision),MSV1-06EDFA468E02F5D5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00136,Supply of Guidelines for palletization - General cargo,Need applicable Indian Standard for Guidelines for palletization - General cargo,MSV1-2C77DE9059080E55,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00137,Supply of Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,Need applicable Indian Standard for Safety of Machinery - Guidelines on Functional Safety of Safety-Related Control System,MSV1-C1BFEFAADD205E38,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00138,"Supply of Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)","Need applicable Indian Standard for Methods of sampling and test for paints, varnishes and related products: Part 3 tests on paint film formation: Sec 1 drying time (Fourth Revision)",MSV1-40F971BAA1A241DE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00139,Supply of Guidelines For Maternity Nursing Home,Need applicable Indian Standard for Guidelines For Maternity Nursing Home,MSV1-1A2CA47C75721AC8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00140,Supply of Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,Need applicable Indian Standard for Animal feeding stuffs - Determination of soluble nitrogen content after treatment with pepsin in dilute hydrochloric acid,MSV1-5DBD418FF0E33293,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00141,Supply of Textiles - Requirements for environmental labelling - Specification,Need applicable Indian Standard for Textiles - Requirements for environmental labelling - Specification,MSV1-111580563FB8A2AC,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00142,Supply of SKIS VOCABULARY,Need applicable Indian Standard for SKIS VOCABULARY,MSV1-8AD9FBF67A083746,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00143,Supply of Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,Need applicable Indian Standard for Ashvattha (Ficus religiosa L.) Bark for use in Traditional Medicine - Specification,MSV1-9750DCB641355EC5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00144,Supply of Automotive vehicles - brake linings: Part 3 methods of test,Need applicable Indian Standard for Automotive vehicles - brake linings: Part 3 methods of test,MSV1-7ACAED4E3AE185AB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00145,Supply of Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,Need applicable Indian Standard for Methods of test for rigid cellular thermal insulation materials Part 13 Determination of flammability by oxygen index,MSV1-7040485B8C1AC5CE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00146,"Supply of Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)","Need applicable Indian Standard for Steel Bars, Round and Square for Structural and General Engineering Purposes - Dimensions (Second Revision)",MSV1-43C969827552961A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00147,Supply of Impregnants for power capacitors - Specification,Need applicable Indian Standard for Impregnants for power capacitors - Specification,MSV1-C7CA50C80E1EE2B6,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00148,Supply of Pesticides - Pendimethalin granules - Specification,Need applicable Indian Standard for Pesticides - Pendimethalin granules - Specification,MSV1-F37A8CEFE1C0B328,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00149,Supply of Filling Nozzle — Specification,Need applicable Indian Standard for Filling Nozzle — Specification,MSV1-DD469613FFF0F506,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00150,Supply of Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),Need applicable Indian Standard for Revised State of the Art of Metric System in India (An update to the SP4 : 1969 Metric change in India),MSV1-E3171F4AA43D63C3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00151,Supply of Lasts for heavy duty shoes - Specification,Need applicable Indian Standard for Lasts for heavy duty shoes - Specification,MSV1-75C0A7C41231A775,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-00152,"Supply of Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)","Need applicable Indian Standard for Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",MSV1-F3AA0EF7D426AB29,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
