pair_id,query_id,negative_standard_id,pair_type,reason,similarity_score,validation_status
HNP-V03-000144,SYN-REQ-00072,MSV1-81C6266198DC869C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3529,NEEDS_EXPERT_VALIDATION
HNP-V03-000145,SYN-REQ-00073,MSV1-4457FE82AC4343B7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-000146,SYN-REQ-00073,MSV1-A3B44744D1E75C95,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-000147,SYN-REQ-00074,MSV1-EFE1C0A28FBC9938,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-000148,SYN-REQ-00074,MSV1-67E7329D40C4D62C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2727,NEEDS_EXPERT_VALIDATION
HNP-V03-000149,SYN-REQ-00075,MSV1-2D4B60BEC1156243,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-000150,SYN-REQ-00075,MSV1-D109AB09EE9B13E5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-000151,SYN-REQ-00076,MSV1-C3E775C5D3C0B676,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-000152,SYN-REQ-00076,MSV1-F9937A7550868B2B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.375,NEEDS_EXPERT_VALIDATION
HNP-V03-000153,SYN-REQ-00077,MSV1-BD68203A8B808BEF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-000154,SYN-REQ-00077,MSV1-52D3A0E2D06B0548,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4444,NEEDS_EXPERT_VALIDATION
HNP-V03-000155,SYN-REQ-00078,MSV1-711F12AA4D3185FF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-000156,SYN-REQ-00078,MSV1-99F4EDDAA09747D8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2381,NEEDS_EXPERT_VALIDATION
HNP-V03-000157,SYN-REQ-00079,MSV1-05217E36FAA07E48,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000158,SYN-REQ-00079,MSV1-00F7795924711DA1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3684,NEEDS_EXPERT_VALIDATION
HNP-V03-000159,SYN-REQ-00080,MSV1-4FA6BEE58C0361E0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-000160,SYN-REQ-00080,MSV1-4FF4D06810F2999B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2727,NEEDS_EXPERT_VALIDATION
HNP-V03-000161,SYN-REQ-00081,MSV1-524F1288BA847AC5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3478,NEEDS_EXPERT_VALIDATION
HNP-V03-000162,SYN-REQ-00081,MSV1-744E02484026A2EE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000163,SYN-REQ-00082,MSV1-F2B8C81D9651D8C4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-000164,SYN-REQ-00082,MSV1-0C3B87E5036E5A22,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-000165,SYN-REQ-00083,MSV1-A389E4FE9C403BC5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-000166,SYN-REQ-00083,MSV1-C1F1373B57BB955D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2903,NEEDS_EXPERT_VALIDATION
HNP-V03-000167,SYN-REQ-00084,MSV1-68B6BF273A128C63,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-000168,SYN-REQ-00084,MSV1-754DE9975DF57692,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.381,NEEDS_EXPERT_VALIDATION
HNP-V03-000169,SYN-REQ-00085,MSV1-CD09D93D7606649D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-000170,SYN-REQ-00085,MSV1-0AECE0E993CEA7A8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2917,NEEDS_EXPERT_VALIDATION
HNP-V03-000171,SYN-REQ-00086,MSV1-7DA6B9E56FAE2646,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2083,NEEDS_EXPERT_VALIDATION
HNP-V03-000172,SYN-REQ-00086,MSV1-EFA4D501C765814C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1905,NEEDS_EXPERT_VALIDATION
HNP-V03-000173,SYN-REQ-00087,MSV1-963CBAE1082EA5A5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-000174,SYN-REQ-00087,MSV1-4AF84E5284FD5FCA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2632,NEEDS_EXPERT_VALIDATION
HNP-V03-000175,SYN-REQ-00088,MSV1-E1F727A5B35B6642,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-000176,SYN-REQ-00088,MSV1-9AC60F371BD8BD41,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2273,NEEDS_EXPERT_VALIDATION
HNP-V03-000177,SYN-REQ-00089,MSV1-086E9EC74539323E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000178,SYN-REQ-00089,MSV1-0BA596F8007DA5FA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000179,SYN-REQ-00090,MSV1-EAE3AFA1E85EB80E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000180,SYN-REQ-00090,MSV1-41681B5DC7B59B3F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-000181,SYN-REQ-00091,MSV1-EE90A0D9E44D291B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-000182,SYN-REQ-00091,MSV1-EFF32CC5E3DF969F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-000183,SYN-REQ-00092,MSV1-4E1A7DF4F35380DE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000184,SYN-REQ-00092,MSV1-890C4837BAB6AB42,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4783,NEEDS_EXPERT_VALIDATION
HNP-V03-000185,SYN-REQ-00093,MSV1-2AE55817A86B4181,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000186,SYN-REQ-00093,MSV1-732DCAA73D7EA204,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2963,NEEDS_EXPERT_VALIDATION
HNP-V03-000187,SYN-REQ-00094,MSV1-DD923D9519598E49,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-000188,SYN-REQ-00094,MSV1-60A0CA84A6F90365,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-000189,SYN-REQ-00095,MSV1-0C870B59777C045A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000190,SYN-REQ-00095,MSV1-090315B37F3883FE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4375,NEEDS_EXPERT_VALIDATION
HNP-V03-000191,SYN-REQ-00096,MSV1-EEEA61349762B9AD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-000192,SYN-REQ-00096,MSV1-E32CBB1B629D67D3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-000193,SYN-REQ-00097,MSV1-50C6E265D848766B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-000194,SYN-REQ-00097,MSV1-BAEF6B55EC268A38,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2778,NEEDS_EXPERT_VALIDATION
HNP-V03-000195,SYN-REQ-00098,MSV1-12BC3D2795CA27CD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4074,NEEDS_EXPERT_VALIDATION
HNP-V03-000196,SYN-REQ-00098,MSV1-F3B06E116167C3C9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3846,NEEDS_EXPERT_VALIDATION
HNP-V03-000197,SYN-REQ-00099,MSV1-3D86FC786687F45C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1875,NEEDS_EXPERT_VALIDATION
HNP-V03-000198,SYN-REQ-00099,MSV1-927ED4A0C825C0A6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1875,NEEDS_EXPERT_VALIDATION
HNP-V03-000199,SYN-REQ-00100,MSV1-85EDF01ED8FA2FFB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6364,NEEDS_EXPERT_VALIDATION
HNP-V03-000200,SYN-REQ-00100,MSV1-C47EE2F28663D0BE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2308,NEEDS_EXPERT_VALIDATION
HNP-V03-000201,SYN-REQ-00101,MSV1-318E7EA7018451CF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-000202,SYN-REQ-00101,MSV1-4E0D874E40DE9C09,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-000203,SYN-REQ-00102,MSV1-CEC6CD8705FFE9BB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4231,NEEDS_EXPERT_VALIDATION
HNP-V03-000204,SYN-REQ-00102,MSV1-4802C5D38C00770C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3214,NEEDS_EXPERT_VALIDATION
HNP-V03-000205,SYN-REQ-00103,MSV1-1C3EEAAF6AF39E6D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-000206,SYN-REQ-00103,MSV1-13A37DEFFC4A8D4A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2273,NEEDS_EXPERT_VALIDATION
HNP-V03-000207,SYN-REQ-00104,MSV1-15291AB8EA5673CA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2692,NEEDS_EXPERT_VALIDATION
HNP-V03-000208,SYN-REQ-00104,MSV1-D8D38092DC839F77,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2222,NEEDS_EXPERT_VALIDATION
HNP-V03-000209,SYN-REQ-00105,MSV1-166619FDC5DA4526,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-000210,SYN-REQ-00105,MSV1-5DB73996277B117C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2917,NEEDS_EXPERT_VALIDATION
HNP-V03-000211,SYN-REQ-00106,MSV1-011A068CE3BBCED7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000212,SYN-REQ-00106,MSV1-4BC104BC021BDE99,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4375,NEEDS_EXPERT_VALIDATION
HNP-V03-000213,SYN-REQ-00107,MSV1-65BC0135BA0DC029,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5769,NEEDS_EXPERT_VALIDATION
HNP-V03-000214,SYN-REQ-00107,MSV1-06CB783B465F89E4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3667,NEEDS_EXPERT_VALIDATION
HNP-V03-000215,SYN-REQ-00108,MSV1-3A95BE141B2C0047,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2069,NEEDS_EXPERT_VALIDATION
HNP-V03-000216,SYN-REQ-00108,MSV1-15F75E9C363DE606,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1923,NEEDS_EXPERT_VALIDATION
HNP-V03-000217,SYN-REQ-00109,MSV1-BFF73C2C4B8446B1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-000218,SYN-REQ-00109,MSV1-28D33F3DD0EB11CC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-000219,SYN-REQ-00110,MSV1-05CE13DB7516C49E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-000220,SYN-REQ-00110,MSV1-4F6822532A7855A7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-000221,SYN-REQ-00111,MSV1-18CF0C6FB0CA0629,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5556,NEEDS_EXPERT_VALIDATION
HNP-V03-000222,SYN-REQ-00111,MSV1-8DD6A17165B15A28,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4194,NEEDS_EXPERT_VALIDATION
HNP-V03-000223,SYN-REQ-00112,MSV1-2DB6D68C46BE451A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-000224,SYN-REQ-00112,MSV1-1313D940B89DCB8E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-000225,SYN-REQ-00113,MSV1-FD924BF3A962A873,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000226,SYN-REQ-00113,MSV1-6D7F1810DF400125,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4783,NEEDS_EXPERT_VALIDATION
HNP-V03-000227,SYN-REQ-00114,MSV1-00D1B38261ADBE8C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-000228,SYN-REQ-00114,MSV1-45A44F688AC893E8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-000229,SYN-REQ-00115,MSV1-848BC97D2A7AA6F3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.35,NEEDS_EXPERT_VALIDATION
HNP-V03-000230,SYN-REQ-00115,MSV1-369F86D55571060B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-000231,SYN-REQ-00116,MSV1-571ED5DC6E9B59A4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-000232,SYN-REQ-00116,MSV1-17F6A70B6528BEC0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1875,NEEDS_EXPERT_VALIDATION
HNP-V03-000233,SYN-REQ-00117,MSV1-8562A605E6041708,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2083,NEEDS_EXPERT_VALIDATION
HNP-V03-000234,SYN-REQ-00117,MSV1-4DBCE192B8C58C7A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1905,NEEDS_EXPERT_VALIDATION
HNP-V03-000235,SYN-REQ-00118,MSV1-234525353C9C28C2,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2083,NEEDS_EXPERT_VALIDATION
HNP-V03-000236,SYN-REQ-00118,MSV1-C6F1969984EBC6FA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1818,NEEDS_EXPERT_VALIDATION
HNP-V03-000237,SYN-REQ-00119,MSV1-60A0CA84A6F90365,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1765,NEEDS_EXPERT_VALIDATION
HNP-V03-000238,SYN-REQ-00119,MSV1-8F27C798F02C3A59,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1667,NEEDS_EXPERT_VALIDATION
HNP-V03-000239,SYN-REQ-00120,MSV1-5B6D087791FF587A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000240,SYN-REQ-00120,MSV1-8620FE06B369134E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000241,SYN-REQ-00121,MSV1-22ABD8979FE8BB21,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000242,SYN-REQ-00121,MSV1-E1CC1266C4B5407B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3077,NEEDS_EXPERT_VALIDATION
HNP-V03-000243,SYN-REQ-00122,MSV1-ACAFD2F4BC5DB334,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-000244,SYN-REQ-00122,MSV1-7C9255AA2DA813CB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000245,SYN-REQ-00123,MSV1-7F678E2CAFCA8767,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-000246,SYN-REQ-00123,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-000247,SYN-REQ-00124,MSV1-0B1492EBEA70F1E9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000248,SYN-REQ-00124,MSV1-CBFEC3F2F4B3CD9D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3846,NEEDS_EXPERT_VALIDATION
HNP-V03-000249,SYN-REQ-00125,MSV1-2BF571185780B815,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4583,NEEDS_EXPERT_VALIDATION
HNP-V03-000250,SYN-REQ-00125,MSV1-9A100266216920EE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3077,NEEDS_EXPERT_VALIDATION
HNP-V03-000251,SYN-REQ-00126,MSV1-E6835A5A59327B36,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.45,NEEDS_EXPERT_VALIDATION
HNP-V03-000252,SYN-REQ-00126,MSV1-63359DDEC5B70457,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-000253,SYN-REQ-00127,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-000254,SYN-REQ-00127,MSV1-61B34B48D696D7E8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2632,NEEDS_EXPERT_VALIDATION
HNP-V03-000255,SYN-REQ-00128,MSV1-14D550FC60C380AF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3,NEEDS_EXPERT_VALIDATION
HNP-V03-000256,SYN-REQ-00128,MSV1-60A0CA84A6F90365,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-000257,SYN-REQ-00129,MSV1-00A622357E8D0754,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-000258,SYN-REQ-00129,MSV1-54BADE09309286FF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3077,NEEDS_EXPERT_VALIDATION
HNP-V03-000259,SYN-REQ-00130,MSV1-523EE146690ACE4F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2609,NEEDS_EXPERT_VALIDATION
HNP-V03-000260,SYN-REQ-00130,MSV1-F9258D59645927EB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2609,NEEDS_EXPERT_VALIDATION
HNP-V03-000261,SYN-REQ-00131,MSV1-0F043E9CF74D92B0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4828,NEEDS_EXPERT_VALIDATION
HNP-V03-000262,SYN-REQ-00131,MSV1-787BEBEA3A7DEBB7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4828,NEEDS_EXPERT_VALIDATION
HNP-V03-000263,SYN-REQ-00132,MSV1-1B003F43ABD9161C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5714,NEEDS_EXPERT_VALIDATION
HNP-V03-000264,SYN-REQ-00132,MSV1-10EE9112368B680C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4375,NEEDS_EXPERT_VALIDATION
HNP-V03-000265,SYN-REQ-00133,MSV1-55CA7EDE4B6FE995,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1818,NEEDS_EXPERT_VALIDATION
HNP-V03-000266,SYN-REQ-00133,MSV1-50EAF85F04843A2F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1739,NEEDS_EXPERT_VALIDATION
HNP-V03-000267,SYN-REQ-00134,MSV1-04B38E26112BBD84,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-000268,SYN-REQ-00134,MSV1-957F62F8AB60E977,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2105,NEEDS_EXPERT_VALIDATION
HNP-V03-000269,SYN-REQ-00135,MSV1-B29385A15E55210C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-000270,SYN-REQ-00135,MSV1-75124B00A609E25D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4091,NEEDS_EXPERT_VALIDATION
HNP-V03-000271,SYN-REQ-00136,MSV1-2C77DE9059080E55,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000272,SYN-REQ-00136,MSV1-8B083B424EE22463,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-000273,SYN-REQ-00137,MSV1-C1BFEFAADD205E38,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-000274,SYN-REQ-00137,MSV1-561BEB9BA9CF018C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-000275,SYN-REQ-00138,MSV1-43B8209392A4EEF0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-000276,SYN-REQ-00138,MSV1-F14F546D0EB0F693,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5938,NEEDS_EXPERT_VALIDATION
HNP-V03-000277,SYN-REQ-00139,MSV1-1A2CA47C75721AC8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-000278,SYN-REQ-00139,MSV1-22C912871C29A0FE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-000279,SYN-REQ-00140,MSV1-4B1B9998C6AD51E5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.32,NEEDS_EXPERT_VALIDATION
HNP-V03-000280,SYN-REQ-00140,MSV1-A5F5431926F15EEA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-000281,SYN-REQ-00141,MSV1-111580563FB8A2AC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-000282,SYN-REQ-00141,MSV1-05F147B675844942,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-000283,SYN-REQ-00142,MSV1-8C9CC8C9BC25620A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1818,NEEDS_EXPERT_VALIDATION
HNP-V03-000284,SYN-REQ-00142,MSV1-D353848AB01D6818,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1818,NEEDS_EXPERT_VALIDATION
HNP-V03-000285,SYN-REQ-00143,MSV1-9750DCB641355EC5,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-000286,SYN-REQ-00143,MSV1-DC27EE1B7722D4E7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4737,NEEDS_EXPERT_VALIDATION
HNP-V03-000287,SYN-REQ-00144,MSV1-7ACAED4E3AE185AB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
