tender_id,title,department,category,description,source,source_date,record_type,synthetic_flag
SYN-TENDER-00083,Synthetic procurement: Spectrometric analysis of cast iron by direct reading optical emission vacuum spectrometer - Point to plane technique,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Spectrometric analysis of cast iron by direct reading optical emission vacuum spectrometer - Point to plane technique,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00084,Synthetic procurement: Code of practice for handling and storage of bagged fertilizers (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Code of practice for handling and storage of bagged fertilizers (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00085,Synthetic procurement: Code of Practice for Natural Ventilaltion of Residential Buildings (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Code of Practice for Natural Ventilaltion of Residential Buildings (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00086,Synthetic procurement: Methods of Measurements on Cathode - Ray Oscilloscope (Dc to 10 Mc/s),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of Measurements on Cathode - Ray Oscilloscope (Dc to 10 Mc/s),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00087,Synthetic procurement: Cotton Seed Delinting Machinery — HCL Gas Generation Unit — Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Cotton Seed Delinting Machinery — HCL Gas Generation Unit — Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00088,Synthetic procurement: Tin or tin - Lead coated copper wire - Specificaiton (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Tin or tin - Lead coated copper wire - Specificaiton (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00089,Synthetic procurement: Methods of tests for animal feeds and feeding stuffs: Part 1 general methods,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of tests for animal feeds and feeding stuffs: Part 1 general methods,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00090,Synthetic procurement: Specification for wirebound wooden boxes,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for wirebound wooden boxes,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00091,Synthetic procurement: Interpreting services Legal interpreting Requirements,SYNTHETIC,Service Specification,Procurement requirement for product/service conforming to Interpreting services Legal interpreting Requirements,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00092,"Synthetic procurement: Textiles - Light Weight Jute Sacking Bags for Packing 50 kg Mustard Seed, Niger Seed and Ragi - Specification",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Textiles - Light Weight Jute Sacking Bags for Packing 50 kg Mustard Seed, Niger Seed and Ragi - Specification",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00093,Synthetic procurement: Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00094,"Synthetic procurement: Acetamiprid, SP - Specification",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Acetamiprid, SP - Specification",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00095,Synthetic procurement: Internal Combustion Engines - Piston Rings - Oil Control Rings,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Internal Combustion Engines - Piston Rings - Oil Control Rings,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00096,Synthetic procurement: INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00097,Synthetic procurement: Glossary of terms relating to alcohol (ethyl) industry and trade,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Glossary of terms relating to alcohol (ethyl) industry and trade,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00098,Synthetic procurement: Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00099,Synthetic procurement: Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00100,"Synthetic procurement: Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00101,Synthetic procurement: Identification cards Identification of issuers Part 1: Numbering system,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Identification cards Identification of issuers Part 1: Numbering system,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00102,Synthetic procurement: DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00103,Synthetic procurement: General requirements for riders for buckets used in shaft sinking opeiRations in mines,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to General requirements for riders for buckets used in shaft sinking opeiRations in mines,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00104,Synthetic procurement: Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,SYNTHETIC,Others,Procurement requirement for product/service conforming to Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00105,Synthetic procurement: Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00106,Synthetic procurement: Wheat Bran as Livestock Feed Ingredient - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Wheat Bran as Livestock Feed Ingredient - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00107,Synthetic procurement: Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00108,Synthetic procurement: Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00109,Synthetic procurement: Graphical symbols for diagrams: Part 10 Fluid power converters,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Graphical symbols for diagrams: Part 10 Fluid power converters,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00110,Synthetic procurement: Community Seed Bank Management System - Requirements,SYNTHETIC,System Standard,Procurement requirement for product/service conforming to Community Seed Bank Management System - Requirements,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00111,Synthetic procurement: Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00112,Synthetic procurement: Medical textiles – Pressure garment – Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Medical textiles – Pressure garment – Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00113,Synthetic procurement: Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00114,"Synthetic procurement: Pesticides - 2, 4 - D sodium salt, technical - Specification",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Pesticides - 2, 4 - D sodium salt, technical - Specification",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00115,Synthetic procurement: Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,SYNTHETIC,Others,Procurement requirement for product/service conforming to Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00116,"Synthetic procurement: Specification for forceps, wire cutting, compound action, orthopaedic",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Specification for forceps, wire cutting, compound action, orthopaedic",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00117,Synthetic procurement: Additional lubricants for male natural rubber latex condoms — Effect on condom strength,SYNTHETIC,-,Procurement requirement for product/service conforming to Additional lubricants for male natural rubber latex condoms — Effect on condom strength,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00118,Synthetic procurement: Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00119,Synthetic procurement: Specification for wood wool building slabs,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for wood wool building slabs,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00120,Synthetic procurement: Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00121,Synthetic procurement: Slickers for Leather Industry - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Slickers for Leather Industry - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00122,"Synthetic procurement: Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00123,Synthetic procurement: O - Anisidine - Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to O - Anisidine - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00124,Synthetic procurement: Specification for Poultry Feeders (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for Poultry Feeders (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
