pair_id,query,positive_standard_id,negative_standard_id,label,difficulty,reason,source,record_type,synthetic_flag
PAIR-F6B5D33737440383,Need procurement guidance for Accuracy trueness and precision of measurement methods and results -- Part 2: Basic method for the determination of repeatability and reproducibility of a standard measurement method,MSV1-2FB8896FE57FF286,MSV1-E37AA193960403DC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-244883C2B4B54C9A,Need procurement guidance for Boxes and Enclosures for Electrical Accessories for Household and Similar Fixed Electrical Installations — General Requirements ( First Revision ),MSV1-D77B00FB118D1847,MSV1-76431C8331CB1361,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8DF90E3E822F25D6,Need procurement guidance for Oxygen Compressed Gas and Liquid-Specification (Fifth Revision),MSV1-F121E152DF098C26,MSV1-5546D65661AEBED5,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-6BE74CDA434D763D,Need procurement guidance for Forestry Tools - Wooden Filing Vice - Specification,MSV1-4457FE82AC4343B7,MSV1-216D041EF94BCDE2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8988CE875D85106C,Need procurement guidance for Specification for caulking mallets,MSV1-EFE1C0A28FBC9938,MSV1-5F4B78E5F4A759E3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3EFA0B1D9AE2917A,"Need procurement guidance for Solid mineral fuels - Determination of total carbon, hydrogen and nitrogen content - Instrumental method",MSV1-36E2896A8F6DBE9A,MSV1-A05109D31C963B7A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7468B8435ED1F6B0,"Need procurement guidance for Specification for linseed oil, raw and refined (Second Revision)",MSV1-C3E775C5D3C0B676,MSV1-C2AD0E3EB183513A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-92EAA1673796508A,Need procurement guidance for Thermoplastics Hoses (Textile Reinforced) for Compressed Air — Specification (Second Revision),MSV1-BD68203A8B808BEF,MSV1-64EC06536E961C91,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AA50EFE2C29066F9,"Need procurement guidance for General requirements for steel drop, upset and press forgings",MSV1-711F12AA4D3185FF,MSV1-80DB137FB97BB178,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0F423498774AB2C6,Need procurement guidance for Face milling cutters with indexable inserts -- Dimensions,MSV1-05217E36FAA07E48,MSV1-7F1C2526E4EC314D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-22192D5EE432973E,Need procurement guidance for Specification for burner pliers,MSV1-4FA6BEE58C0361E0,MSV1-E2B6342E405C400F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D8A31336F45879D3,Need procurement guidance for Code of practice for corrosion protection of steel reinforcement in RB and RCC construction,MSV1-0ED0AEEAA160C0F3,MSV1-0EF11905AF1B2E60,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-102A290B357294C0,Need procurement guidance for Identification cards Physical characteristics,MSV1-F2B8C81D9651D8C4,MSV1-616D279DDC795A28,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2E24C8A3A048F452,Need procurement guidance for Spectrometric analysis of cast iron by direct reading optical emission vacuum spectrometer - Point to plane technique,MSV1-98C79E65FCA9B896,MSV1-8B9078A9C7409ECE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B313521F237DCE3D,Need procurement guidance for Code of practice for handling and storage of bagged fertilizers (First Revision),MSV1-68B6BF273A128C63,MSV1-478151926BE2E8E7,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8AC886680EABAC19,Need procurement guidance for Code of Practice for Natural Ventilaltion of Residential Buildings (First Revision),MSV1-3207589E6CC7265D,MSV1-2E909E67834FF9B0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A0F8C4708066456A,Need procurement guidance for Methods of Measurements on Cathode - Ray Oscilloscope (Dc to 10 Mc/s),MSV1-E079F3EE43F25F44,MSV1-C1521206AEB80877,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BB56EB2F7C4DFBF6,Need procurement guidance for Cotton Seed Delinting Machinery — HCL Gas Generation Unit — Specification,MSV1-963CBAE1082EA5A5,MSV1-B2FFC1E85293FC88,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B8F2ED9EB6842420,Need procurement guidance for Tin or tin - Lead coated copper wire - Specificaiton (First Revision),MSV1-E1F727A5B35B6642,MSV1-21693ABBBD395E19,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-56C3FA873C616885,Need procurement guidance for Methods of tests for animal feeds and feeding stuffs: Part 1 general methods,MSV1-8C5F266A8D69B02F,MSV1-E17AC73B653F53A2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4119089448B1BACF,Need procurement guidance for Specification for wirebound wooden boxes,MSV1-EAE3AFA1E85EB80E,MSV1-347E5D9B00E1507B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-49ADF41FD8DA1301,Need procurement guidance for Interpreting services Legal interpreting Requirements,MSV1-EE90A0D9E44D291B,MSV1-F9AFD98A967B999E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4BC97BE67E9E6DF6,"Need procurement guidance for Textiles - Light Weight Jute Sacking Bags for Packing 50 kg Mustard Seed, Niger Seed and Ragi - Specification",MSV1-F6953CFBD86883DB,MSV1-21D149E655330059,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1EF00C2EF8348131,Need procurement guidance for Ophthalmic optics - Uncut finished spectacle lenses: Part 5 minimum requirements for spectacle lens surfaces claimed to be abrasion - Resistant,MSV1-A2FB31A5B98B8AA1,MSV1-4D8AA3C184308A8E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D3D4112350334837,"Need procurement guidance for Acetamiprid, SP - Specification",MSV1-DD923D9519598E49,MSV1-A09F99F1E9DFEC46,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5F08A7EDFACA6126,Need procurement guidance for Internal Combustion Engines - Piston Rings - Oil Control Rings,MSV1-0C870B59777C045A,MSV1-8A7D3EBD8D2FB328,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A29E7C3AD7A2DA12,Need procurement guidance for INEDIBLE OFFALS TROLLEY SPECIFICATION First Revision of IS 7891,MSV1-EEEA61349762B9AD,MSV1-A27F6ABB76142CA2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4FFDCA8CAC410655,Need procurement guidance for Glossary of terms relating to alcohol (ethyl) industry and trade,MSV1-50C6E265D848766B,MSV1-A6503DF17669BA66,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-67889B95D0C28632,Need procurement guidance for Implants for surgery - Metallic materials Part 14 Wrought titanium 15-molybdenum 5-zirconium 3-aluminium alloy,MSV1-E21CD74B38CBABAD,MSV1-239199AE0EC448F4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2AF72DB7FEB6C2D7,Need procurement guidance for Optics and Photonics - Optional Transfer Function - Application Part 1 Interchangeable Lenses for 35 mm Still Cameras,MSV1-3B294176B4915696,MSV1-D4104E86FD409C9A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9C652FBAC46383AB,"Need procurement guidance for Rubber seals - Joint rings for water supply, drainage and sewerage pipelines - Specification for materials (Second Revision)",MSV1-7ECD94DD25A51E39,MSV1-9804222284466B9C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-01F0A567CEF15851,Need procurement guidance for Identification cards Identification of issuers Part 1: Numbering system,MSV1-318E7EA7018451CF,MSV1-3DB3726C759007B3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A8A0E1FFE107094C,Need procurement guidance for DOMESTIC GAS STOVES AND BUILT IN HOB FOR USE WITH PNG SPECIFICATION (First Revision of IS 17153),MSV1-CCD754723D09D544,MSV1-1E18C84224CD7F49,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1F435648096D3E3D,Need procurement guidance for General requirements for riders for buckets used in shaft sinking opeiRations in mines,MSV1-1C3EEAAF6AF39E6D,MSV1-72771CAB8656DC9E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-31D6C1F6D0B63963,Need procurement guidance for Guide to terotechnology (The Economic Management Of Assets): Part 3 guide to the available techniques,MSV1-C9DD6A75C3062D38,MSV1-DDBCAA3906607450,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CF27F38F9683A002,Need procurement guidance for Anaesthetic and respiratory equipment - Conical connectors: Part 1 cones and sockets (First Revision),MSV1-166619FDC5DA4526,MSV1-53EA3BF07C5B356E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2AB8916BF018F9FD,Need procurement guidance for Wheat Bran as Livestock Feed Ingredient - Specification,MSV1-011A068CE3BBCED7,MSV1-8F75AE689E92CDF1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7F621B8B1C89EB35,Need procurement guidance for Insulating varnishes containing solvents: Part 3 specifications for individual materials: Sec 2 requirements for hot curing varnishes (First Revision),MSV1-45B3F0361AD3AF40,MSV1-A1124E448C0E096C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F857E1AB036B40A9,Need procurement guidance for Heat - Treated steel tapping screws - Mechanical properties (Fourth Revision),MSV1-F6E9FC24023398EE,MSV1-E6221ADCEE5CACAC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-BB33CC44E16B13C5,Need procurement guidance for Graphical symbols for diagrams: Part 10 Fluid power converters,MSV1-BFF73C2C4B8446B1,MSV1-DC9657F63C79E4C3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-79F5356B5DF0DB5B,Need procurement guidance for Community Seed Bank Management System - Requirements,MSV1-05CE13DB7516C49E,MSV1-D953ED15FD8E6A15,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2FCF0EC18B197811,Need procurement guidance for Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 52 Chromium Section 2 Method Using Flow Analysis (FIA and CFA) and Spectrometric Detection,MSV1-E3F27BF3AB424BD3,MSV1-C548601453889E8A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-99079DC5BDCBE667,Need procurement guidance for Medical textiles – Pressure garment – Specification,MSV1-2DB6D68C46BE451A,MSV1-37E5C65F904E5DCC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3B746126B740C6FE,Need procurement guidance for Textiles - Fishing gear materials - Methods of test Part 3: Determination of twist (first revision),MSV1-78861F572B04BCFD,MSV1-0BF2F4269D3372B1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C01154B41D8E70AB,"Need procurement guidance for Pesticides - 2, 4 - D sodium salt, technical - Specification",MSV1-00D1B38261ADBE8C,MSV1-67E7329D40C4D62C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-92D030A3B47F43C1,Need procurement guidance for Geographic information - Geospatial API for features - Part 2: Coordinate Reference Systems by Reference,MSV1-7A836AB90053984A,MSV1-E07B738BD417B503,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A84A34885EF72F96,"Need procurement guidance for Specification for forceps, wire cutting, compound action, orthopaedic",MSV1-571ED5DC6E9B59A4,MSV1-F7C3222AD522D8AF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-526931F197AABAD1,Need procurement guidance for Additional lubricants for male natural rubber latex condoms — Effect on condom strength,MSV1-7A816F6A3CF2C78B,MSV1-C637B13C5D6DFCF0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B46BD1E9F3777B1B,Need procurement guidance for Power Quality Measurement in Power Supply Systems Part 1 Power Quality Instruments (Pqi),MSV1-990FB15EF33D73C4,MSV1-DC8938CBE462B395,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E8796639C832F10C,Need procurement guidance for Specification for wood wool building slabs,MSV1-8A8970820579FF63,MSV1-E477C4B4029F16EA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B7A615B4A91E8EAB,Need procurement guidance for Textiles – Tests for colour fastness Part C10 Colour fastness to washing with soap or soap and soda,MSV1-2D3946C3BA478F74,MSV1-2991FE38C35075E4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DD7AFE01C2A4F210,Need procurement guidance for Slickers for Leather Industry - Specification,MSV1-22ABD8979FE8BB21,MSV1-A87D1F8D2C04FCF9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9CAAA2D60CDDAE88,"Need procurement guidance for Cardiovascular surgery instruments - Clamps, bulldog, cross action type - Specification (First Revision)",MSV1-ACAFD2F4BC5DB334,MSV1-0663B9E34EFBC718,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-36D25C06EE7C1120,Need procurement guidance for O - Anisidine - Specification (First Revision),MSV1-7F678E2CAFCA8767,MSV1-D2695B7497A4374E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AE92A7F80A3C4531,Need procurement guidance for Specification for Poultry Feeders (First Revision),MSV1-0B1492EBEA70F1E9,MSV1-CCD71E5C326CE1EF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F340A4C752F6E8FC,Need procurement guidance for Earth - Moving machinery - Definitions of dimensions and codes: Part 3 (Equipment And Attachments Second Revision),MSV1-488AA7EF52CD5E20,MSV1-A3CDDDB1D7105F2B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CA344DD7F05B60D7,Need procurement guidance for Grading capacitors for high-voltage alternating current circuit-breakers Part 1: General,MSV1-681C2C006AFD4B65,MSV1-B8473C4AB3634B91,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5F5627381215EA11,Need procurement guidance for Specification for t - Nuts (First Revision),MSV1-2F8184469596EB61,MSV1-8CEB79C184A184AD,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-556FCBF27052BFBF,Need procurement guidance for Ballistic Shields - Specification,MSV1-14D550FC60C380AF,MSV1-7579269BC379C752,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4025B73B9E003F4C,Need procurement guidance for Sodium Hypochlorite - Code of Safety,MSV1-00A622357E8D0754,MSV1-E72130B5935356F0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-59003F1C262017BD,Need procurement guidance for Recommendations for safety and health requirements relating to occupational exposure to asbestos,MSV1-5257997D7C6EE0D3,MSV1-FF8450160AB0106E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
